id;agency_id;action_type;action_date;title;description;vendor_name;vendor_id;contract_value;source_url;source_document;meeting_date;confidence_score;extracted_data;created_at;updated_at
0966133d-a8ff-400a-9fc5-bf71bcfd1ea2;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;One-Way Ticket Validity Period Adjustment for Commuter Railroads;All one-way tickets (paper and mobile) for LIRR and Metro-North will expire at 4:00 a.m. the day after purchase, replacing the current 60-day validity period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""All one-way tickets (paper and mobile) for LIRR and Metro-North will expire at 4:00 a.m. the day after purchase, replacing the current 60-day validity period."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""One-Way Ticket Validity Period Adjustment for Commuter Railroads"",""vendor_name"":null}";2026-01-23 06:01:42.785466+00;2026-01-23 06:01:42.785466+00
8fbef0a0-3cae-4e9d-861e-11c1c947e4e4;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;New Unlimited Day Pass for Commuter Railroads;A Day Pass for unlimited daily travel will be available for LIRR and Metro-North, replacing the round-trip ticket, valid until 4:00 a.m. the next day.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A Day Pass for unlimited daily travel will be available for LIRR and Metro-North, replacing the round-trip ticket, valid until 4:00 a.m. the next day."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""New Unlimited Day Pass for Commuter Railroads"",""vendor_name"":null}";2026-01-23 06:01:42.840993+00;2026-01-23 06:01:42.840993+00
956b1831-9984-478b-a39c-90f8d2ef44fd;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Pay-as-you-go Mobile Discount Replaces 10-Trip Ticket for Commuter Railroads;A new 'pay-as-you-go' discount will be available for LIRR and Metro-North mobile customers: after 10 peak or off-peak trips in 14 days, customers get an 11th peak or off-peak one-way trip free in the same period. The 10-Trip ticket will be discontinued.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""A new 'pay-as-you-go' discount will be available for LIRR and Metro-North mobile customers: after 10 peak or off-peak trips in 14 days, customers get an 11th peak or off-peak one-way trip free in the same period. The 10-Trip ticket will be discontinued."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Pay-as-you-go Mobile Discount Replaces 10-Trip Ticket for Commuter Railroads"",""vendor_name"":null}";2026-01-23 06:01:42.906395+00;2026-01-23 06:01:42.906395+00
d0cb561a-de88-4815-b281-18dbc4a49ae3;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Onboard Surcharges for Late Mobile Ticket Purchases/Activations for Commuter Railroads;Customers who repeatedly purchase or activate mobile tickets on board LIRR and Metro-North will be subject to an onboard surcharge after escalating warnings, aiming to speed up fare collection.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""Customers who repeatedly purchase or activate mobile tickets on board LIRR and Metro-North will be subject to an onboard surcharge after escalating warnings, aiming to speed up fare collection."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Onboard Surcharges for Late Mobile Ticket Purchases/Activations for Commuter Railroads"",""vendor_name"":null}";2026-01-23 06:01:42.959251+00;2026-01-23 06:01:42.959251+00
90029782-1f9e-47f9-a5fb-93d0a14bbb08;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, along with a series of fare and ticket policy changes designed to simplify offerings and prioritize affordability. Most changes take effect January 2026.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, along with a series of fare and ticket policy changes designed to simplify offerings and prioritize affordability. Most changes take effect January 2026."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-01-24 06:00:50.666523+00;2026-01-24 06:00:50.666523+00
731573aa-0811-4f77-b954-3a6839250722;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Permanent OMNY Seven-Day Fare-Capping;The MTA Board made the 7-day rolling OMNY fare cap permanent for subways and local buses, allowing customers to pay for 12 rides in a 7-day period and automatically ride free for the rest of the week. This replaces prepaid MetroCard unlimited passes.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board made the 7-day rolling OMNY fare cap permanent for subways and local buses, allowing customers to pay for 12 rides in a 7-day period and automatically ride free for the rest of the week. This replaces prepaid MetroCard unlimited passes."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""payment_system"",""title"":""Permanent OMNY Seven-Day Fare-Capping"",""vendor_name"":null}";2026-01-24 06:00:50.758331+00;2026-01-24 06:00:50.758331+00
1b052d5a-ce68-4054-88e1-7d1c2b59e421;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;OMNY Fare-Capping Extended to Express Bus Network;The MTA Board extended OMNY fare-capping to express bus customers, so they will pay no more than $67 a week for unlimited express bus, local bus, and subway rides in any 7-day period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board extended OMNY fare-capping to express bus customers, so they will pay no more than $67 a week for unlimited express bus, local bus, and subway rides in any 7-day period."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""payment_system"",""title"":""OMNY Fare-Capping Extended to Express Bus Network"",""vendor_name"":null}";2026-01-24 06:00:50.813241+00;2026-01-24 06:00:50.813241+00
2265329a-b19e-426d-9aa0-1ab9885cd902;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Tap-and-Ride Requirement for Subway and Bus Fares (Post-2026);The Board approved that beginning later in 2026, tap-and-ride will be required for fare payment on subways, local, and express buses, and coins will no longer be accepted on buses.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The Board approved that beginning later in 2026, tap-and-ride will be required for fare payment on subways, local, and express buses, and coins will no longer be accepted on buses."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""payment_system"",""title"":""Tap-and-Ride Requirement for Subway and Bus Fares (Post-2026)"",""vendor_name"":null}";2026-01-24 06:00:50.859264+00;2026-01-24 06:00:50.859264+00
19b5c629-126c-4c5f-8c3f-5a2c1d7ed7e7;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;OMNY Card Fee Adjustment;The MTA Board approved the end of the promotional $1 OMNY card fee by mid-2026, with the new fee becoming $2 when MetroCard is no longer accepted for fare payments.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved the end of the promotional $1 OMNY card fee by mid-2026, with the new fee becoming $2 when MetroCard is no longer accepted for fare payments."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""payment_system"",""title"":""OMNY Card Fee Adjustment"",""vendor_name"":null}";2026-01-24 06:00:50.90228+00;2026-01-24 06:00:50.90228+00
3e0238ed-00e0-4ffa-ae6e-364e94162274;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Universal Reduced-Fare Ticket for Commuter Railroads;The MTA Board approved a universal reduced-fare ticket for seniors, people with disabilities, and people on Medicare for LIRR and Metro-North, valid 24/7, including morning peak trips.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved a universal reduced-fare ticket for seniors, people with disabilities, and people on Medicare for LIRR and Metro-North, valid 24/7, including morning peak trips."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Universal Reduced-Fare Ticket for Commuter Railroads"",""vendor_name"":null}";2026-01-24 06:00:50.966463+00;2026-01-24 06:00:50.966463+00
b4a85b5d-8db3-4211-aac6-dd1e4a83d27e;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Increased Eligibility Age for Commuter Railroad Family Fare;The MTA Board raised the eligibility age for a LIRR and Metro-North Family Fare ticket from 11 to 17 years old, allowing children aged 5-17 to ride for $1 when accompanied by a fare-paying adult.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board raised the eligibility age for a LIRR and Metro-North Family Fare ticket from 11 to 17 years old, allowing children aged 5-17 to ride for $1 when accompanied by a fare-paying adult."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Increased Eligibility Age for Commuter Railroad Family Fare"",""vendor_name"":null}";2026-01-24 06:00:51.03725+00;2026-01-24 06:00:51.03725+00
0124d107-a4be-4261-9c06-f19646c619a5;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;One-Way Ticket Validity Period Change for Commuter Railroads;The MTA Board approved changes for LIRR and Metro-North one-way tickets to be valid until 4:00 a.m. the next day, replacing the 60-day validity period.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved changes for LIRR and Metro-North one-way tickets to be valid until 4:00 a.m. the next day, replacing the 60-day validity period."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""One-Way Ticket Validity Period Change for Commuter Railroads"",""vendor_name"":null}";2026-01-24 06:00:51.112262+00;2026-01-24 06:00:51.112262+00
d934f58b-ca53-4e68-b638-41cd192e6d3a;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Introduction of Unlimited Day Pass for Commuter Railroads;The MTA Board approved a new unlimited Day Pass for LIRR and Metro-North, replacing the round-trip ticket, valid until 4:00 a.m. the next day.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved a new unlimited Day Pass for LIRR and Metro-North, replacing the round-trip ticket, valid until 4:00 a.m. the next day."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Introduction of Unlimited Day Pass for Commuter Railroads"",""vendor_name"":null}";2026-01-24 06:00:51.183+00;2026-01-24 06:00:51.183+00
f5cb2248-d4fd-404b-8f43-79d92bcb05d6;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;New 'Pay-as-you-go' Mobile Discount for Commuter Railroads;The MTA Board approved a new 'pay-as-you-go' discount for LIRR and Metro-North mobile customers, providing an 11th peak or off-peak one-way trip for free after 10 trips in 14 days, discontinuing the 10-trip ticket.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved a new 'pay-as-you-go' discount for LIRR and Metro-North mobile customers, providing an 11th peak or off-peak one-way trip for free after 10 trips in 14 days, discontinuing the 10-trip ticket."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""New 'Pay-as-you-go' Mobile Discount for Commuter Railroads"",""vendor_name"":null}";2026-01-24 06:00:51.258282+00;2026-01-24 06:00:51.258282+00
57d1a2a6-b864-414b-b920-02bd10f49c59;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Onboard Surcharges for Late Mobile Ticket Purchases/Activations on Commuter Railroads;The MTA Board approved onboard surcharges for LIRR and Metro-North customers who repeatedly purchase or activate mobile tickets on board after warnings, aiming to speed up fare collection.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved onboard surcharges for LIRR and Metro-North customers who repeatedly purchase or activate mobile tickets on board after warnings, aiming to speed up fare collection."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Onboard Surcharges for Late Mobile Ticket Purchases/Activations on Commuter Railroads"",""vendor_name"":null}";2026-01-24 06:00:51.345656+00;2026-01-24 06:00:51.345656+00
e0394fe2-9258-4122-a2bb-759fc9aa7a3c;dc154c04-c116-4a1e-a370-ade4c0d29aaa;plan_adoption;;Approval of the 2026 Public Transportation Agency Safety Plan (PTASP) Update;Board of Directors approved the 2026 Public Transportation Agency Safety Plan (PTASP), as required by federal regulations. This annual update incorporates technical and formatting corrections, substantive changes including updated safety training curriculum and clarification of risk assessments, and enhanced related documents like the Safety Risk Reduction Plan and Joint Labor-Management Safety Committee Charter. The updated plan goes live on January 1, 2026, after submission to WMSC and self-certification with the FTA.;;;;https://www.wmata.com/about/board/meetings/board-pdfs/upload/3A-Agency-Safety-Plan-Adoption.pdf;;2025-09-11;0.75;"{""action_date"":null,""action_type"":""plan_adoption"",""contract_value"":null,""description"":""Board of Directors approved the 2026 Public Transportation Agency Safety Plan (PTASP), as required by federal regulations. This annual update incorporates technical and formatting corrections, substantive changes including updated safety training curriculum and clarification of risk assessments, and enhanced related documents like the Safety Risk Reduction Plan and Joint Labor-Management Safety Committee Charter. The updated plan goes live on January 1, 2026, after submission to WMSC and self-certification with the FTA."",""meeting_date"":""2025-09-11"",""service_category"":""service_delivery"",""service_component"":""safety and security"",""title"":""Approval of the 2026 Public Transportation Agency Safety Plan (PTASP) Update"",""vendor_name"":null}";2026-01-24 06:03:03.389367+00;2026-01-24 06:03:03.389367+00
c35c6fe5-3920-4124-bdba-664fc6c5359e;dc154c04-c116-4a1e-a370-ade4c0d29aaa;contract_approval;;Initiate and Award a Competitive Contract for Platform Structural Rehabilitation Pilot Program;Approval to initiate and award a competitive contract for a pilot program to rehabilitate deteriorated platforms at Minnesota Avenue and Deanwood Stations. This includes replacing sections of the platform and changing the tile flooring standard design from hexagonal quarry tile to square porcelain tile, for these two stations and all new/future rehabilitated Metrorail Stations.;;;;https://www.wmata.com/about/board/meetings/board-pdfs/upload/111606_Minutes.pdf;;2006-10-19;0.75;"{""action_date"":null,""action_type"":""contract_approval"",""contract_value"":null,""description"":""Approval to initiate and award a competitive contract for a pilot program to rehabilitate deteriorated platforms at Minnesota Avenue and Deanwood Stations. This includes replacing sections of the platform and changing the tile flooring standard design from hexagonal quarry tile to square porcelain tile, for these two stations and all new/future rehabilitated Metrorail Stations."",""meeting_date"":""2006-10-19"",""service_category"":""service_delivery"",""service_component"":""platform rehabilitation"",""title"":""Initiate and Award a Competitive Contract for Platform Structural Rehabilitation Pilot Program"",""vendor_name"":null}";2026-01-24 06:03:05.528859+00;2026-01-24 06:03:05.528859+00
f672d670-ab55-4b1a-9664-4fc0233d102e;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;;Adoption of Fare and Toll Increases;The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, along with a series of fare and ticket policy changes. The changes aim to simplify offerings and prioritize affordability, taking effect in January 2026. This includes making OMNY seven-day fare-capping permanent, extending fare-capping to express bus networks, requiring tap-and-ride for fare payment on subways and buses, and changes to commuter rail ticketing policies.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":null,""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, along with a series of fare and ticket policy changes. The changes aim to simplify offerings and prioritize affordability, taking effect in January 2026. This includes making OMNY seven-day fare-capping permanent, extending fare-capping to express bus networks, requiring tap-and-ride for fare payment on subways and buses, and changes to commuter rail ticketing policies."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_structure"",""title"":""Adoption of Fare and Toll Increases"",""vendor_name"":null}";2026-01-25 06:02:59.065975+00;2026-01-25 06:02:59.065975+00
5be6af29-0594-4d26-9b06-55434f2e67a6;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes for NYC Transit, LIRR, and Metro-North;The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad. The changes prioritize affordability and simplify fare and ticket policies, taking effect in January 2026. Key changes include making OMNY seven-day fare-capping permanent, extending fare-capping to express buses, requiring tap-and-ride for fare payment on subways and buses, introducing a universal reduced-fare ticket valid 24/7, raising the eligibility age for Family Fare tickets, changing the validity of one-way tickets, introducing an unlimited Day Pass, and a new 'pay-as-you-go' mobile discount.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad. The changes prioritize affordability and simplify fare and ticket policies, taking effect in January 2026. Key changes include making OMNY seven-day fare-capping permanent, extending fare-capping to express buses, requiring tap-and-ride for fare payment on subways and buses, introducing a universal reduced-fare ticket valid 24/7, raising the eligibility age for Family Fare tickets, changing the validity of one-way tickets, introducing an unlimited Day Pass, and a new 'pay-as-you-go' mobile discount."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Adoption of Fare and Toll Increases and Policy Changes for NYC Transit, LIRR, and Metro-North"",""vendor_name"":null}";2026-01-26 06:01:05.777042+00;2026-01-26 06:01:05.777042+00
7416216b-f916-4531-9d5b-fd931502f091;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for New York City Transit subways and buses, Access-A-Ride, Long Island Rail Road (LIRR), and Metro-North Railroad, along with a series of fare and ticket policy changes taking effect in January 2026. This includes making OMNY seven-day fare-capping permanent, extending fare-capping to express buses, requiring tap-and-ride for fare payment, and various ticketing policy updates for commuter railroads and bridges/tunnels.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit subways and buses, Access-A-Ride, Long Island Rail Road (LIRR), and Metro-North Railroad, along with a series of fare and ticket policy changes taking effect in January 2026. This includes making OMNY seven-day fare-capping permanent, extending fare-capping to express buses, requiring tap-and-ride for fare payment, and various ticketing policy updates for commuter railroads and bridges/tunnels."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_structure"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-01-27 06:02:02.80385+00;2026-01-27 06:02:02.80385+00
888c772f-2c56-4252-909b-457de4d331e9;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, along with a series of fare and ticket policy changes. The changes aim to simplify offerings, prioritize affordability, and will largely take effect in January 2026. Specific policy changes include permanent OMNY seven-day fare-capping for subways/local buses, extension of fare-capping to express buses, requirement for tap-and-ride for fare payment, promotional $1 OMNY card fee ending, universal reduced-fare ticket for commuter railroads, increased eligibility age for Family Fare ticket, updated validity for one-way tickets, a new unlimited Day Pass, and a 'pay-as-you-go' mobile discount.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit’s subways and buses, the Long Island Rail Road (LIRR), and the Metro-North Railroad, along with a series of fare and ticket policy changes. The changes aim to simplify offerings, prioritize affordability, and will largely take effect in January 2026. Specific policy changes include permanent OMNY seven-day fare-capping for subways/local buses, extension of fare-capping to express buses, requirement for tap-and-ride for fare payment, promotional $1 OMNY card fee ending, universal reduced-fare ticket for commuter railroads, increased eligibility age for Family Fare ticket, updated validity for one-way tickets, a new unlimited Day Pass, and a 'pay-as-you-go' mobile discount."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_collection"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-01-28 06:00:35.12191+00;2026-01-28 06:00:35.12191+00
216198a1-aaed-483f-b9a4-bf08cfe11fdc;dc154c04-c116-4a1e-a370-ade4c0d29aaa;plan_adoption;;Approval of the 2026 Public Transportation Agency Safety Plan (PTASP);Board of Directors approval of WMATA’s Public Transportation Agency Safety Plan (PTASP) and its annual updates, as required by federal regulations. The plan includes clarifications on the safety risk management process, updates to policies and procedures of the Joint Labor-Management Safety Committee Charter and Safety Risk Reduction Plan, and updates reflecting Metro organizational changes and federal definition changes. This approval is necessary to receive federal transit funds.;;;;https://www.wmata.com/about/board/meetings/board-pdfs/upload/3A-Agency-Safety-Plan-Adoption.pdf;;2025-09-11;0.75;"{""action_date"":null,""action_type"":""plan_adoption"",""contract_value"":null,""description"":""Board of Directors approval of WMATA’s Public Transportation Agency Safety Plan (PTASP) and its annual updates, as required by federal regulations. The plan includes clarifications on the safety risk management process, updates to policies and procedures of the Joint Labor-Management Safety Committee Charter and Safety Risk Reduction Plan, and updates reflecting Metro organizational changes and federal definition changes. This approval is necessary to receive federal transit funds."",""meeting_date"":""2025-09-11"",""service_category"":""service_delivery"",""service_component"":""safety"",""title"":""Approval of the 2026 Public Transportation Agency Safety Plan (PTASP)"",""vendor_name"":null}";2026-01-28 06:03:22.205195+00;2026-01-28 06:03:22.205195+00
ec0dfd7e-d306-4941-81ad-0f67240bd201;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for New York City Transit subways and buses, Access-A-Ride, Long Island Rail Road (LIRR), and Metro-North Railroad, effective January 2026. This includes several fare and ticket policy changes designed to simplify offerings and prioritize affordability. Key changes include permanent OMNY seven-day fare-capping for subways and local buses, extension of fare-capping to express buses, requirement for tap-and-ride fare payment exclusively, and new fare policies for commuter railroads such as universal reduced-fare tickets, increased Family Fare eligibility age, extended validity for one-way tickets, a new unlimited Day Pass, and a 'pay-as-you-go' mobile discount.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit subways and buses, Access-A-Ride, Long Island Rail Road (LIRR), and Metro-North Railroad, effective January 2026. This includes several fare and ticket policy changes designed to simplify offerings and prioritize affordability. Key changes include permanent OMNY seven-day fare-capping for subways and local buses, extension of fare-capping to express buses, requirement for tap-and-ride fare payment exclusively, and new fare policies for commuter railroads such as universal reduced-fare tickets, increased Family Fare eligibility age, extended validity for one-way tickets, a new unlimited Day Pass, and a 'pay-as-you-go' mobile discount."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_structure"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-01-29 06:01:49.190665+00;2026-01-29 06:01:49.190665+00
55ea47e2-58bb-4beb-8d2e-70c3791b41c0;df7a0939-59f0-4af3-b73a-9c7e311c3875;policy_change;2025-09-30;Adoption of Fare and Toll Increases and Policy Changes;The MTA Board approved toll and fare increases for New York City Transit subways and buses, LIRR, Metro-North Railroad, and Bridges and Tunnels, along with a series of fare and ticket policy changes. Most changes will take effect in January 2026. Key changes include permanent OMNY seven-day fare-capping for subways/local buses, extension of fare-capping to express buses, requirement for tap-and-ride for fare payment on subways/local buses (coins no longer accepted on buses from mid-2026), and various changes to commuter rail ticketing policies such as a universal reduced-fare ticket, increased eligibility age for Family Fare, new one-way ticket validity, and a new unlimited Day Pass.;;;;https://www.mta.info/press-release/mta-board-adopts-fare-and-toll-increases-take-effect-january-2026;;2025-09-30;0.75;"{""action_date"":""2025-09-30"",""action_type"":""policy_change"",""contract_value"":null,""description"":""The MTA Board approved toll and fare increases for New York City Transit subways and buses, LIRR, Metro-North Railroad, and Bridges and Tunnels, along with a series of fare and ticket policy changes. Most changes will take effect in January 2026. Key changes include permanent OMNY seven-day fare-capping for subways/local buses, extension of fare-capping to express buses, requirement for tap-and-ride for fare payment on subways/local buses (coins no longer accepted on buses from mid-2026), and various changes to commuter rail ticketing policies such as a universal reduced-fare ticket, increased eligibility age for Family Fare, new one-way ticket validity, and a new unlimited Day Pass."",""meeting_date"":""2025-09-30"",""service_category"":""service_delivery"",""service_component"":""fare_policy"",""title"":""Adoption of Fare and Toll Increases and Policy Changes"",""vendor_name"":null}";2026-01-30 06:00:58.951695+00;2026-01-30 06:00:58.951695+00
