id;agency_id;search_run_id;title;description;opportunity_type;source_url;source_type;deadline;estimated_value;contact_info;extracted_data;confidence_score;is_verified;verified_at;verified_by;status;created_at;updated_at
01822456-a9db-4767-af54-891aee45c82e;2fc17da0-277a-42f8-b519-ae3cd8039e11;969f73d0-ed8a-4a95-8b61-3326622760b9;External Procurement Portal;Agency uses external procurement portal;portal;https://www.njtransit.com/procurement/www.bidexpress.com;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement/calendar""}";0.95;false;;;active;2026-02-08 06:02:21.498748+00;2026-02-08 06:02:21.498748+00
7009b1ce-f283-4289-a1e3-ff62f3069e87;df7a0939-59f0-4af3-b73a-9c7e311c3875;471f10d2-f4a6-4a80-9ddc-90f247c59d60;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,"",""N \nNNew York City Transit (NYCT)\nDATE: 5/01/2025\nNON-CONSTRUCTION CONTRACT SOLICITATION NOTICE\nMTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:\nSSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 \nTYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 \nSOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-28 06:00:58.872613+00;2026-01-28 06:00:58.872613+00
bd8a63db-d801-45ed-900b-8628ac741645;df7a0939-59f0-4af3-b73a-9c7e311c3875;471f10d2-f4a6-4a80-9ddc-90f247c59d60;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,"",""(X) PRE-BID CONFERENCE:\nLOCATION: Conference Call - Microsoft Teams\nVirtual Via Microsoft Teams- Please contact the assigned\nprocurement representative at nathaniel.knable@nyct.com \nto register. \nDATE:5/08/2025 TIME: 11:00 AM\n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION: \nFOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-28 06:00:58.872613+00;2026-01-28 06:00:58.872613+00
1396575c-da93-4e72-b767-fefdfd273128;df7a0939-59f0-4af3-b73a-9c7e311c3875;471f10d2-f4a6-4a80-9ddc-90f247c59d60;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***"",""(X) PRE-BID CONFERENCE:\nLOCATION: Conference Call - Microsoft Teams\nVirtual Via Microsoft Teams- Please contact the assigned\nprocurement representative at nathaniel.knable@nyct.com \nto register. \nDATE:5/08/2025 TIME: 11:00 AM\n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION: \nFOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-28 06:00:58.872613+00;2026-01-28 06:00:58.872613+00
46c8de1b-f0c2-4122-b6f2-a40fb04db66c;2fc17da0-277a-42f8-b519-ae3cd8039e11;8f423057-a73f-42d3-95b3-509dcd1dc822;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-28 06:02:02.749542+00;2026-01-28 06:02:02.749542+00
7ab13c37-9026-4719-9d28-2519d9766960;2fc17da0-277a-42f8-b519-ae3cd8039e11;8f423057-a73f-42d3-95b3-509dcd1dc822;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-28 06:02:02.749542+00;2026-01-28 06:02:02.749542+00
b112ed62-bfb7-41f5-b27c-2e84fa87567d;2fc17da0-277a-42f8-b519-ae3cd8039e11;8f423057-a73f-42d3-95b3-509dcd1dc822;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-28 06:02:02.749542+00;2026-01-28 06:02:02.749542+00
c077f140-de4a-4bc8-974c-06db20cd4d10;2fc17da0-277a-42f8-b519-ae3cd8039e11;8f423057-a73f-42d3-95b3-509dcd1dc822;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-28 06:02:02.749542+00;2026-01-28 06:02:02.749542+00
052ff18b-84c6-4e00-bd63-62afab31f422;2fc17da0-277a-42f8-b519-ae3cd8039e11;8f423057-a73f-42d3-95b3-509dcd1dc822;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-28 06:02:02.749542+00;2026-01-28 06:02:02.749542+00
df8037c7-ef92-4433-885f-4dbde81d9474;2fc17da0-277a-42f8-b519-ae3cd8039e11;8f423057-a73f-42d3-95b3-509dcd1dc822;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-28 06:02:02.749542+00;2026-01-28 06:02:02.749542+00
7d3f958e-9a5a-4cfd-8776-b9c37b056fb6;2fc17da0-277a-42f8-b519-ae3cd8039e11;969f73d0-ed8a-4a95-8b61-3326622760b9;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement/calendar""}";0.95;false;;;active;2026-02-08 06:02:21.498748+00;2026-02-08 06:02:21.498748+00
967e4a78-c1b8-4968-ad08-927fa0b55727;df7a0939-59f0-4af3-b73a-9c7e311c3875;b5def5d1-a179-4d33-a676-da6fdb9fc4ef;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,"",""N \nNNew York City Transit (NYCT)\nDATE: 5/01/2025\nNON-CONSTRUCTION CONTRACT SOLICITATION NOTICE\nMTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:\nSSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 \nTYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 \nSOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-29 06:02:14.986252+00;2026-01-29 06:02:14.986252+00
a41cce67-8a9b-4928-994b-b5300e94764d;df7a0939-59f0-4af3-b73a-9c7e311c3875;b5def5d1-a179-4d33-a676-da6fdb9fc4ef;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,"",""(X) PRE-BID CONFERENCE:\nLOCATION: Conference Call - Microsoft Teams\nVirtual Via Microsoft Teams- Please contact the assigned\nprocurement representative at nathaniel.knable@nyct.com \nto register. \nDATE:5/08/2025 TIME: 11:00 AM\n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION: \nFOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-29 06:02:14.986252+00;2026-01-29 06:02:14.986252+00
7a6576f6-88e4-459b-bfad-9acdcf2278d5;df7a0939-59f0-4af3-b73a-9c7e311c3875;b5def5d1-a179-4d33-a676-da6fdb9fc4ef;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***"",""(X) PRE-BID CONFERENCE:\nLOCATION: Conference Call - Microsoft Teams\nVirtual Via Microsoft Teams- Please contact the assigned\nprocurement representative at nathaniel.knable@nyct.com \nto register. \nDATE:5/08/2025 TIME: 11:00 AM\n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION: \nFOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-29 06:02:14.986252+00;2026-01-29 06:02:14.986252+00
f27f3b3b-80ca-4795-9147-f8935695ba64;2fc17da0-277a-42f8-b519-ae3cd8039e11;ceb2fdb4-b441-48bf-889d-768ba01defa2;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-29 06:02:55.200366+00;2026-01-29 06:02:55.200366+00
04d578dd-6d65-4dca-a724-2fb180e131fd;2fc17da0-277a-42f8-b519-ae3cd8039e11;ceb2fdb4-b441-48bf-889d-768ba01defa2;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-29 06:02:55.200366+00;2026-01-29 06:02:55.200366+00
58a938cd-e288-4454-99ea-309f05ff971f;2fc17da0-277a-42f8-b519-ae3cd8039e11;ceb2fdb4-b441-48bf-889d-768ba01defa2;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""https://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-29 06:02:55.200366+00;2026-01-29 06:02:55.200366+00
400466ab-3ad7-45a4-a563-73a47f1c57b7;2fc17da0-277a-42f8-b519-ae3cd8039e11;ceb2fdb4-b441-48bf-889d-768ba01defa2;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-29 06:02:55.200366+00;2026-01-29 06:02:55.200366+00
c05d9303-cb35-4bfb-abe5-c4867ca8f46f;2fc17da0-277a-42f8-b519-ae3cd8039e11;ceb2fdb4-b441-48bf-889d-768ba01defa2;External Procurement Portal;Agency uses external procurement portal;portal;http://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-29 06:02:55.200366+00;2026-01-29 06:02:55.200366+00
977b4289-74f7-411f-9302-1b390511cf53;2fc17da0-277a-42f8-b519-ae3cd8039e11;ceb2fdb4-b441-48bf-889d-768ba01defa2;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-01-29 06:02:55.200366+00;2026-01-29 06:02:55.200366+00
f85a76f8-1618-4fa5-a14b-26562eba7728;2fc17da0-277a-42f8-b519-ae3cd8039e11;969f73d0-ed8a-4a95-8b61-3326622760b9;External Procurement Portal;Agency uses external procurement portal;portal;https://www.bidexpress.com/businesses/1462/home?agency=true;procurement_portal;;;;"{""discovered_from"":""http://www.njtransit.com/procurement""}";0.95;false;;;active;2026-02-08 06:02:21.498748+00;2026-02-08 06:02:21.498748+00
6164a640-06ab-497d-8382-edcb296e3e7b;df7a0939-59f0-4af3-b73a-9c7e311c3875;2997bfe8-4f5c-4e46-869f-b0a9995e0478;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,"",""N \nNNew York City Transit (NYCT)\nDATE: 5/01/2025\nNON-CONSTRUCTION CONTRACT SOLICITATION NOTICE\nMTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:\nSSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 \nTYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 \nSOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-30 06:01:24.007778+00;2026-01-30 06:01:24.007778+00
fb245a7f-c660-4bea-a095-8450425962de;df7a0939-59f0-4af3-b73a-9c7e311c3875;2997bfe8-4f5c-4e46-869f-b0a9995e0478;MTA-NEW YORK CITY TRANSIT;"N 
NNew York City Transit (NYCT)
DATE: 5/01/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- NYCT IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000505340 OPENING/DUE DATE: 5/29/2025 
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 5/01/2025 
SOLICITATION TITLE: PARATRANSIT ACCESS-A-RIDE SUPPLEMENTAL SERVICE 
DESCRIPTION: New York City Transit (""NYCT"" or the ""Authority"") provides origin-to-destination, demand responsive, 
shared ride paratransit service under the name ""Access-A-Ride""";news_mention;https://www.mta.info/document/171721;news;;;;"{""highlights"":[""DESCRIPTION: New York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, \nshared ride paratransit service under the name \""Access-A-Ride\"" for individuals with disabilities who meet defined \neligibility criteria (the \""AAR Service\""). The Authority provides the AAR Service through \""dedicated\"" and \""non-dedicated\"""",""nathaniel.knable@nyct.com \nPage 2 of 10 872125 \n1. INTRODUCTION.\nNew York City Transit (\""NYCT\"" or the \""Authority\"") provides origin-to-destination, demand responsive, shared ride paratransit \nservice under the name \""Access-A-Ride\"" for individuals with"",""providing the AAR Service in concert with their existing operations using taxi, for-hire vehicles, and/or their own \nspecialized fleet of wheelchair accessible vehicles. \nFunding: 100% Operating Goals: MBE: 15%, WBE: 15% SDVOB: 6% Est $ Range: $100M+ \nContract Term: 5 years base contract + 2 option years \n***See attachment for additional information***"",""models. The dedicated service model consists of Authority contractors, referred to as \""primary carriers\"", providing AAR \nService using Authority-owned vehicles. The non-dedicated service model consists of Authority contractors, such as \nbroker car service providers, contingency/recovery providers, taxis, e-hail service providers, and supplemental carriers,"",""(X) PRE-BID CONFERENCE:\nLOCATION: Conference Call - Microsoft Teams\nVirtual Via Microsoft Teams- Please contact the assigned\nprocurement representative at nathaniel.knable@nyct.com \nto register. \nDATE:5/08/2025 TIME: 11:00 AM\n( ) SITE TOUR: N/A DATE: N/A TIME: N/A\nLOCATION: \nFOR MORE INFORMATION, PLEASE CONTACT:\nPROCUREMENT REPRESENTATIVE: Nate Knable EMAIL""],""published_date"":""2025-05-01T00:00:00.000Z""}";0.6;false;;;active;2026-01-30 06:01:24.007778+00;2026-01-30 06:01:24.007778+00
